[2023-08-16 20:58:11][__main__.py][L41][INFO]dataset:
  name: fc_large
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_large_data.npy
  node_sz: 400
  node_feature_sz: 400
  num_classes: 2
  perc_edges: 100
  node: fc
model:
  name: SignedGCN
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 4
device: cuda:0
is_wandb: true
project: asd-graph
steps_per_epoch: 46.0
total_steps: 4600.0
[2023-08-16 20:58:11][__init__.py][L15][INFO]cfg.dataset.name: fc_large
SignedGCN(
  (convs): ModuleList(
    (0): EdgeWeightedSignedConv(400, 32, first_aggr=True)
    (1): EdgeWeightedSignedConv(64, 32, first_aggr=True)
  )
  (readout_lin): Linear(in_features=25600, out_features=64, bias=True)
  (lin): Linear(in_features=64, out_features=1, bias=True)
)
[2023-08-16 20:58:19][optimizer.py][L66][INFO]Parameters [normal] length [24]
[2023-08-16 20:58:19][__init__.py][L25][INFO]Training: Train
[2023-08-16 20:58:20][Train.py][L35][INFO]#model params: 1727873
Starting training...
[2023-08-16 20:58:22][Train.py][L163][INFO]Epoch[1/100] | Train Loss: 0.723 | Train Accuracy: 50.959% | Test Loss: 0.707 | Test Accuracy: 45.122% | Test AUC:0.5381 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | Best Test Accuracy: 45.122% | Best Test AUC:0.5381 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000982
[2023-08-16 20:58:25][Train.py][L163][INFO]Epoch[2/100] | Train Loss: 0.703 | Train Accuracy: 53.288% | Test Loss: 0.698 | Test Accuracy: 45.122% | Test AUC:0.6348 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | Best Test Accuracy: 45.122% | Best Test AUC:0.5381 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000964
[2023-08-16 20:58:28][Train.py][L163][INFO]Epoch[3/100] | Train Loss: 0.708 | Train Accuracy: 50.137% | Test Loss: 0.693 | Test Accuracy: 51.220% | Test AUC:0.6577 | Test Sen:0.9333 | Test Spe:0.0000 | Test F1:0.5122 | Test Recall:0.5122 | Test Precision:0.5122 | Best Test Accuracy: 51.220% | Best Test AUC:0.6577 | Best Test Sensitivity:0.9333 | Best Test Specificity:0.0000 | LR:0.0000947
[2023-08-16 20:58:31][Train.py][L163][INFO]Epoch[4/100] | Train Loss: 0.699 | Train Accuracy: 52.466% | Test Loss: 0.721 | Test Accuracy: 45.122% | Test AUC:0.6192 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | Best Test Accuracy: 51.220% | Best Test AUC:0.6577 | Best Test Sensitivity:0.9333 | Best Test Specificity:0.0000 | LR:0.0000929
[2023-08-16 20:58:34][Train.py][L163][INFO]Epoch[5/100] | Train Loss: 0.708 | Train Accuracy: 49.589% | Test Loss: 0.690 | Test Accuracy: 51.220% | Test AUC:0.6517 | Test Sen:0.8889 | Test Spe:0.0541 | Test F1:0.5122 | Test Recall:0.5122 | Test Precision:0.5122 | Best Test Accuracy: 51.220% | Best Test AUC:0.6577 | Best Test Sensitivity:0.9333 | Best Test Specificity:0.0000 | LR:0.0000912
[2023-08-16 20:58:37][Train.py][L163][INFO]Epoch[6/100] | Train Loss: 0.700 | Train Accuracy: 50.411% | Test Loss: 0.687 | Test Accuracy: 52.439% | Test AUC:0.6637 | Test Sen:0.9556 | Test Spe:0.0000 | Test F1:0.5244 | Test Recall:0.5244 | Test Precision:0.5244 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000895
[2023-08-16 20:58:40][Train.py][L163][INFO]Epoch[7/100] | Train Loss: 0.699 | Train Accuracy: 51.370% | Test Loss: 0.694 | Test Accuracy: 47.561% | Test AUC:0.6751 | Test Sen:0.0444 | Test Spe:1.0000 | Test F1:0.4756 | Test Recall:0.4756 | Test Precision:0.4756 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000878
[2023-08-16 20:58:43][Train.py][L163][INFO]Epoch[8/100] | Train Loss: 0.698 | Train Accuracy: 53.425% | Test Loss: 0.738 | Test Accuracy: 45.122% | Test AUC:0.6787 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000862
[2023-08-16 20:58:45][Train.py][L163][INFO]Epoch[9/100] | Train Loss: 0.696 | Train Accuracy: 52.603% | Test Loss: 0.690 | Test Accuracy: 48.780% | Test AUC:0.6859 | Test Sen:0.0889 | Test Spe:0.9730 | Test F1:0.4878 | Test Recall:0.4878 | Test Precision:0.4878 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000845
[2023-08-16 20:58:48][Train.py][L163][INFO]Epoch[10/100] | Train Loss: 0.685 | Train Accuracy: 53.973% | Test Loss: 0.699 | Test Accuracy: 47.561% | Test AUC:0.6967 | Test Sen:0.0444 | Test Spe:1.0000 | Test F1:0.4756 | Test Recall:0.4756 | Test Precision:0.4756 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000829
[2023-08-16 20:58:51][Train.py][L163][INFO]Epoch[11/100] | Train Loss: 0.680 | Train Accuracy: 55.616% | Test Loss: 0.669 | Test Accuracy: 52.439% | Test AUC:0.7027 | Test Sen:0.9556 | Test Spe:0.0000 | Test F1:0.5244 | Test Recall:0.5244 | Test Precision:0.5244 | Best Test Accuracy: 52.439% | Best Test AUC:0.6637 | Best Test Sensitivity:0.9556 | Best Test Specificity:0.0000 | LR:0.0000813
