[2023-08-16 22:24:06][__main__.py][L41][INFO]dataset:
  name: fc_bnt
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_bnt_data.npy
  node_sz: 200
  node_feature_sz: 200
  num_classes: 2
  perc_edges: 100
  node: fc
model:
  name: GraphSAGE
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
  edge_percentage: 0.1
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 2
device: cuda:0
is_wandb: true
project: asd-graph
steps_per_epoch: 57.0
total_steps: 5700.0
[2023-08-16 22:24:06][__init__.py][L15][INFO]cfg.dataset.name: fc_bnt
GraphSAGE(
  (convs): ModuleList(
    (0): SAGEConv(200, 64, aggr=mean)
    (1): SAGEConv(64, 64, aggr=mean)
  )
  (readout_lin): Linear(in_features=12800, out_features=64, bias=True)
  (lin): Linear(in_features=64, out_features=1, bias=True)
)
[2023-08-16 22:24:09][optimizer.py][L66][INFO]Parameters [normal] length [10]
[2023-08-16 22:24:09][__init__.py][L25][INFO]Training: Train
[2023-08-16 22:24:09][Train.py][L35][INFO]#model params: 853249
Starting training...
[2023-08-16 22:24:09][Train.py][L163][INFO]Epoch[1/100] | Train Loss: 0.686 | Train Accuracy: 54.736% | Test Loss: 0.691 | Test Accuracy: 57.426% | Test AUC:0.5875 | Test Sen:0.7551 | Test Spe:0.4038 | Test F1:0.5743 | Test Recall:0.5743 | Test Precision:0.5743 | Best Test Accuracy: 57.426% | Best Test AUC:0.5875 | Best Test Sensitivity:0.7551 | Best Test Specificity:0.4038 | LR:0.0000982
[2023-08-16 22:24:10][Train.py][L163][INFO]Epoch[2/100] | Train Loss: 0.630 | Train Accuracy: 65.088% | Test Loss: 0.677 | Test Accuracy: 63.366% | Test AUC:0.6217 | Test Sen:0.5714 | Test Spe:0.6923 | Test F1:0.6337 | Test Recall:0.6337 | Test Precision:0.6337 | Best Test Accuracy: 63.366% | Best Test AUC:0.6217 | Best Test Sensitivity:0.5714 | Best Test Specificity:0.6923 | LR:0.0000964
[2023-08-16 22:24:11][Train.py][L163][INFO]Epoch[3/100] | Train Loss: 0.613 | Train Accuracy: 65.529% | Test Loss: 0.674 | Test Accuracy: 63.366% | Test AUC:0.6236 | Test Sen:0.6327 | Test Spe:0.6346 | Test F1:0.6337 | Test Recall:0.6337 | Test Precision:0.6337 | Best Test Accuracy: 63.366% | Best Test AUC:0.6217 | Best Test Sensitivity:0.5714 | Best Test Specificity:0.6923 | LR:0.0000947
[2023-08-16 22:24:12][Train.py][L163][INFO]Epoch[4/100] | Train Loss: 0.562 | Train Accuracy: 73.568% | Test Loss: 0.672 | Test Accuracy: 64.356% | Test AUC:0.6484 | Test Sen:0.6531 | Test Spe:0.6346 | Test F1:0.6436 | Test Recall:0.6436 | Test Precision:0.6436 | Best Test Accuracy: 64.356% | Best Test AUC:0.6484 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.6346 | LR:0.0000929
[2023-08-16 22:24:13][Train.py][L163][INFO]Epoch[5/100] | Train Loss: 0.533 | Train Accuracy: 74.890% | Test Loss: 0.648 | Test Accuracy: 62.376% | Test AUC:0.6809 | Test Sen:0.6531 | Test Spe:0.5962 | Test F1:0.6238 | Test Recall:0.6238 | Test Precision:0.6238 | Best Test Accuracy: 64.356% | Best Test AUC:0.6484 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.6346 | LR:0.0000912
[2023-08-16 22:24:14][Train.py][L163][INFO]Epoch[6/100] | Train Loss: 0.501 | Train Accuracy: 74.890% | Test Loss: 0.639 | Test Accuracy: 64.356% | Test AUC:0.7072 | Test Sen:0.5306 | Test Spe:0.7500 | Test F1:0.6436 | Test Recall:0.6436 | Test Precision:0.6436 | Best Test Accuracy: 64.356% | Best Test AUC:0.6484 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.6346 | LR:0.0000895
[2023-08-16 22:24:14][Train.py][L163][INFO]Epoch[7/100] | Train Loss: 0.485 | Train Accuracy: 77.313% | Test Loss: 0.622 | Test Accuracy: 65.347% | Test AUC:0.7253 | Test Sen:0.4490 | Test Spe:0.8462 | Test F1:0.6535 | Test Recall:0.6535 | Test Precision:0.6535 | Best Test Accuracy: 65.347% | Best Test AUC:0.7253 | Best Test Sensitivity:0.4490 | Best Test Specificity:0.8462 | LR:0.0000878
[2023-08-16 22:24:15][Train.py][L163][INFO]Epoch[8/100] | Train Loss: 0.449 | Train Accuracy: 80.176% | Test Loss: 0.609 | Test Accuracy: 66.337% | Test AUC:0.7363 | Test Sen:0.5918 | Test Spe:0.7308 | Test F1:0.6634 | Test Recall:0.6634 | Test Precision:0.6634 | Best Test Accuracy: 66.337% | Best Test AUC:0.7363 | Best Test Sensitivity:0.5918 | Best Test Specificity:0.7308 | LR:0.0000862
[2023-08-16 22:24:16][Train.py][L163][INFO]Epoch[9/100] | Train Loss: 0.415 | Train Accuracy: 82.709% | Test Loss: 0.626 | Test Accuracy: 69.307% | Test AUC:0.7347 | Test Sen:0.7347 | Test Spe:0.6538 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 69.307% | Best Test AUC:0.7347 | Best Test Sensitivity:0.7347 | Best Test Specificity:0.6538 | LR:0.0000845
[2023-08-16 22:24:17][Train.py][L163][INFO]Epoch[10/100] | Train Loss: 0.387 | Train Accuracy: 83.700% | Test Loss: 0.648 | Test Accuracy: 66.337% | Test AUC:0.7327 | Test Sen:0.7551 | Test Spe:0.5769 | Test F1:0.6634 | Test Recall:0.6634 | Test Precision:0.6634 | Best Test Accuracy: 69.307% | Best Test AUC:0.7347 | Best Test Sensitivity:0.7347 | Best Test Specificity:0.6538 | LR:0.0000829
[2023-08-16 22:24:18][Train.py][L163][INFO]Epoch[11/100] | Train Loss: 0.362 | Train Accuracy: 85.573% | Test Loss: 0.584 | Test Accuracy: 71.287% | Test AUC:0.7657 | Test Sen:0.6531 | Test Spe:0.7692 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 71.287% | Best Test AUC:0.7657 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.7692 | LR:0.0000813
[2023-08-16 22:24:19][Train.py][L163][INFO]Epoch[12/100] | Train Loss: 0.348 | Train Accuracy: 85.573% | Test Loss: 0.604 | Test Accuracy: 65.347% | Test AUC:0.7657 | Test Sen:0.7347 | Test Spe:0.5769 | Test F1:0.6535 | Test Recall:0.6535 | Test Precision:0.6535 | Best Test Accuracy: 71.287% | Best Test AUC:0.7657 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.7692 | LR:0.0000797
[2023-08-16 22:24:19][Train.py][L163][INFO]Epoch[13/100] | Train Loss: 0.311 | Train Accuracy: 89.758% | Test Loss: 0.629 | Test Accuracy: 68.317% | Test AUC:0.7728 | Test Sen:0.8163 | Test Spe:0.5577 | Test F1:0.6832 | Test Recall:0.6832 | Test Precision:0.6832 | Best Test Accuracy: 71.287% | Best Test AUC:0.7657 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.7692 | LR:0.0000781
[2023-08-16 22:24:20][Train.py][L163][INFO]Epoch[14/100] | Train Loss: 0.283 | Train Accuracy: 89.427% | Test Loss: 0.587 | Test Accuracy: 71.287% | Test AUC:0.7786 | Test Sen:0.7551 | Test Spe:0.6731 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 71.287% | Best Test AUC:0.7657 | Best Test Sensitivity:0.6531 | Best Test Specificity:0.7692 | LR:0.0000766
[2023-08-16 22:24:21][Train.py][L163][INFO]Epoch[15/100] | Train Loss: 0.256 | Train Accuracy: 91.850% | Test Loss: 0.599 | Test Accuracy: 72.277% | Test AUC:0.7724 | Test Sen:0.7551 | Test Spe:0.6923 | Test F1:0.7228 | Test Recall:0.7228 | Test Precision:0.7228 | Best Test Accuracy: 72.277% | Best Test AUC:0.7724 | Best Test Sensitivity:0.7551 | Best Test Specificity:0.6923 | LR:0.0000750
[2023-08-16 22:24:22][Train.py][L163][INFO]Epoch[16/100] | Train Loss: 0.233 | Train Accuracy: 94.053% | Test Loss: 0.646 | Test Accuracy: 68.317% | Test AUC:0.7818 | Test Sen:0.7959 | Test Spe:0.5769 | Test F1:0.6832 | Test Recall:0.6832 | Test Precision:0.6832 | Best Test Accuracy: 72.277% | Best Test AUC:0.7724 | Best Test Sensitivity:0.7551 | Best Test Specificity:0.6923 | LR:0.0000735
[2023-08-16 22:24:23][Train.py][L163][INFO]Epoch[17/100] | Train Loss: 0.211 | Train Accuracy: 94.053% | Test Loss: 0.614 | Test Accuracy: 71.287% | Test AUC:0.7979 | Test Sen:0.6122 | Test Spe:0.8077 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 72.277% | Best Test AUC:0.7724 | Best Test Sensitivity:0.7551 | Best Test Specificity:0.6923 | LR:0.0000720
[2023-08-16 22:24:23][Train.py][L163][INFO]Epoch[18/100] | Train Loss: 0.234 | Train Accuracy: 92.291% | Test Loss: 0.604 | Test Accuracy: 74.257% | Test AUC:0.7963 | Test Sen:0.8163 | Test Spe:0.6731 | Test F1:0.7426 | Test Recall:0.7426 | Test Precision:0.7426 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000705
[2023-08-16 22:24:24][Train.py][L163][INFO]Epoch[19/100] | Train Loss: 0.183 | Train Accuracy: 95.374% | Test Loss: 0.640 | Test Accuracy: 71.287% | Test AUC:0.7896 | Test Sen:0.8163 | Test Spe:0.6154 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000690
[2023-08-16 22:24:25][Train.py][L163][INFO]Epoch[20/100] | Train Loss: 0.160 | Train Accuracy: 96.366% | Test Loss: 0.635 | Test Accuracy: 70.297% | Test AUC:0.7814 | Test Sen:0.7551 | Test Spe:0.6538 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000676
[2023-08-16 22:24:26][Train.py][L163][INFO]Epoch[21/100] | Train Loss: 0.143 | Train Accuracy: 97.687% | Test Loss: 0.677 | Test Accuracy: 70.297% | Test AUC:0.7861 | Test Sen:0.8163 | Test Spe:0.5962 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000662
[2023-08-16 22:24:27][Train.py][L163][INFO]Epoch[22/100] | Train Loss: 0.132 | Train Accuracy: 97.797% | Test Loss: 0.639 | Test Accuracy: 71.287% | Test AUC:0.7849 | Test Sen:0.7347 | Test Spe:0.6923 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000648
[2023-08-16 22:24:27][Train.py][L163][INFO]Epoch[23/100] | Train Loss: 0.119 | Train Accuracy: 98.018% | Test Loss: 0.662 | Test Accuracy: 71.287% | Test AUC:0.7861 | Test Sen:0.7551 | Test Spe:0.6731 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000634
[2023-08-16 22:24:28][Train.py][L163][INFO]Epoch[24/100] | Train Loss: 0.107 | Train Accuracy: 98.568% | Test Loss: 0.670 | Test Accuracy: 69.307% | Test AUC:0.7924 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000620
[2023-08-16 22:24:29][Train.py][L163][INFO]Epoch[25/100] | Train Loss: 0.097 | Train Accuracy: 98.899% | Test Loss: 0.716 | Test Accuracy: 69.307% | Test AUC:0.7889 | Test Sen:0.7959 | Test Spe:0.5962 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000606
[2023-08-16 22:24:30][Train.py][L163][INFO]Epoch[26/100] | Train Loss: 0.096 | Train Accuracy: 98.568% | Test Loss: 0.666 | Test Accuracy: 71.287% | Test AUC:0.7991 | Test Sen:0.7551 | Test Spe:0.6731 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000593
[2023-08-16 22:24:31][Train.py][L163][INFO]Epoch[27/100] | Train Loss: 0.080 | Train Accuracy: 99.559% | Test Loss: 0.691 | Test Accuracy: 72.277% | Test AUC:0.7955 | Test Sen:0.7755 | Test Spe:0.6731 | Test F1:0.7228 | Test Recall:0.7228 | Test Precision:0.7228 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000580
[2023-08-16 22:24:31][Train.py][L163][INFO]Epoch[28/100] | Train Loss: 0.074 | Train Accuracy: 99.780% | Test Loss: 0.763 | Test Accuracy: 69.307% | Test AUC:0.7873 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000567
[2023-08-16 22:24:32][Train.py][L163][INFO]Epoch[29/100] | Train Loss: 0.064 | Train Accuracy: 99.890% | Test Loss: 0.706 | Test Accuracy: 71.287% | Test AUC:0.7963 | Test Sen:0.6531 | Test Spe:0.7692 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000554
[2023-08-16 22:24:33][Train.py][L163][INFO]Epoch[30/100] | Train Loss: 0.060 | Train Accuracy: 99.670% | Test Loss: 0.733 | Test Accuracy: 71.287% | Test AUC:0.7943 | Test Sen:0.7755 | Test Spe:0.6538 | Test F1:0.7129 | Test Recall:0.7129 | Test Precision:0.7129 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000541
[2023-08-16 22:24:34][Train.py][L163][INFO]Epoch[31/100] | Train Loss: 0.053 | Train Accuracy: 100.000% | Test Loss: 0.780 | Test Accuracy: 69.307% | Test AUC:0.7892 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000528
[2023-08-16 22:24:35][Train.py][L163][INFO]Epoch[32/100] | Train Loss: 0.048 | Train Accuracy: 100.000% | Test Loss: 0.772 | Test Accuracy: 69.307% | Test AUC:0.7904 | Test Sen:0.7551 | Test Spe:0.6346 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000516
[2023-08-16 22:24:36][Train.py][L163][INFO]Epoch[33/100] | Train Loss: 0.045 | Train Accuracy: 99.780% | Test Loss: 0.784 | Test Accuracy: 70.297% | Test AUC:0.7912 | Test Sen:0.7755 | Test Spe:0.6346 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000504
[2023-08-16 22:24:36][Train.py][L163][INFO]Epoch[34/100] | Train Loss: 0.042 | Train Accuracy: 100.000% | Test Loss: 0.785 | Test Accuracy: 69.307% | Test AUC:0.7900 | Test Sen:0.7551 | Test Spe:0.6346 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000492
[2023-08-16 22:24:37][Train.py][L163][INFO]Epoch[35/100] | Train Loss: 0.037 | Train Accuracy: 100.000% | Test Loss: 0.823 | Test Accuracy: 69.307% | Test AUC:0.7885 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000480
[2023-08-16 22:24:38][Train.py][L163][INFO]Epoch[36/100] | Train Loss: 0.035 | Train Accuracy: 99.890% | Test Loss: 0.861 | Test Accuracy: 69.307% | Test AUC:0.7885 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000469
[2023-08-16 22:24:39][Train.py][L163][INFO]Epoch[37/100] | Train Loss: 0.032 | Train Accuracy: 99.890% | Test Loss: 0.848 | Test Accuracy: 69.307% | Test AUC:0.7889 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000457
[2023-08-16 22:24:40][Train.py][L163][INFO]Epoch[38/100] | Train Loss: 0.032 | Train Accuracy: 99.890% | Test Loss: 0.831 | Test Accuracy: 70.297% | Test AUC:0.7932 | Test Sen:0.7755 | Test Spe:0.6346 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000446
[2023-08-16 22:24:40][Train.py][L163][INFO]Epoch[39/100] | Train Loss: 0.029 | Train Accuracy: 100.000% | Test Loss: 0.892 | Test Accuracy: 68.317% | Test AUC:0.7881 | Test Sen:0.7755 | Test Spe:0.5962 | Test F1:0.6832 | Test Recall:0.6832 | Test Precision:0.6832 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000435
[2023-08-16 22:24:41][Train.py][L163][INFO]Epoch[40/100] | Train Loss: 0.026 | Train Accuracy: 100.000% | Test Loss: 0.822 | Test Accuracy: 69.307% | Test AUC:0.7940 | Test Sen:0.7347 | Test Spe:0.6538 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000424
[2023-08-16 22:24:42][Train.py][L163][INFO]Epoch[41/100] | Train Loss: 0.025 | Train Accuracy: 99.890% | Test Loss: 0.865 | Test Accuracy: 70.297% | Test AUC:0.7916 | Test Sen:0.7755 | Test Spe:0.6346 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000413
[2023-08-16 22:24:43][Train.py][L163][INFO]Epoch[42/100] | Train Loss: 0.024 | Train Accuracy: 100.000% | Test Loss: 0.867 | Test Accuracy: 70.297% | Test AUC:0.7896 | Test Sen:0.7755 | Test Spe:0.6346 | Test F1:0.7030 | Test Recall:0.7030 | Test Precision:0.7030 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000403
[2023-08-16 22:24:44][Train.py][L163][INFO]Epoch[43/100] | Train Loss: 0.022 | Train Accuracy: 100.000% | Test Loss: 0.905 | Test Accuracy: 69.307% | Test AUC:0.7904 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000392
[2023-08-16 22:24:44][Train.py][L163][INFO]Epoch[44/100] | Train Loss: 0.020 | Train Accuracy: 100.000% | Test Loss: 0.900 | Test Accuracy: 69.307% | Test AUC:0.7889 | Test Sen:0.7755 | Test Spe:0.6154 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000382
[2023-08-16 22:24:45][Train.py][L163][INFO]Epoch[45/100] | Train Loss: 0.020 | Train Accuracy: 100.000% | Test Loss: 0.914 | Test Accuracy: 69.307% | Test AUC:0.7900 | Test Sen:0.7551 | Test Spe:0.6346 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000372
[2023-08-16 22:24:46][Train.py][L163][INFO]Epoch[46/100] | Train Loss: 0.019 | Train Accuracy: 100.000% | Test Loss: 0.926 | Test Accuracy: 69.307% | Test AUC:0.7881 | Test Sen:0.7551 | Test Spe:0.6346 | Test F1:0.6931 | Test Recall:0.6931 | Test Precision:0.6931 | Best Test Accuracy: 74.257% | Best Test AUC:0.7963 | Best Test Sensitivity:0.8163 | Best Test Specificity:0.6731 | LR:0.0000362
