[2023-08-16 12:28:53][__main__.py][L41][INFO]dataset:
  name: fc_200
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_200_data.npy
  node_sz: 200
  node_feature_sz: 200
  num_classes: 2
  perc_edges: 100
  node: one_hot
model:
  name: GraphSAGE
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
  edge_percentage: 0.1
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 5
device: cuda:0
is_wandb: false
project: asd-graph

[2023-08-16 12:28:53][__init__.py][L15][INFO]cfg.dataset.name: fc_200
[2023-08-16 12:28:55][optimizer.py][L66][INFO]Parameters [normal] length [10]
[2023-08-16 12:28:55][__init__.py][L25][INFO]Training: Train
[2023-08-16 12:28:55][Train.py][L35][INFO]#model params: 853249
[2023-08-16 12:28:56][Train.py][L163][INFO]Epoch[1/100] | Train Loss: 0.712 | Train Accuracy: 49.041% | Test Loss: 0.690 | Test Accuracy: 53.659% | Test AUC:0.5544 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000982
[2023-08-16 12:28:57][Train.py][L163][INFO]Epoch[2/100] | Train Loss: 0.700 | Train Accuracy: 50.137% | Test Loss: 0.692 | Test Accuracy: 53.659% | Test AUC:0.6100 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000964
[2023-08-16 12:28:57][Train.py][L163][INFO]Epoch[3/100] | Train Loss: 0.699 | Train Accuracy: 51.096% | Test Loss: 0.713 | Test Accuracy: 46.341% | Test AUC:0.6435 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4634 | Test Recall:0.4634 | Test Precision:0.4634 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000947
[2023-08-16 12:28:58][Train.py][L163][INFO]Epoch[4/100] | Train Loss: 0.695 | Train Accuracy: 52.740% | Test Loss: 0.691 | Test Accuracy: 53.659% | Test AUC:0.6471 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000929
[2023-08-16 12:28:59][Train.py][L163][INFO]Epoch[5/100] | Train Loss: 0.693 | Train Accuracy: 51.644% | Test Loss: 0.690 | Test Accuracy: 53.659% | Test AUC:0.6394 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000912
[2023-08-16 12:28:59][Train.py][L163][INFO]Epoch[6/100] | Train Loss: 0.692 | Train Accuracy: 49.589% | Test Loss: 0.689 | Test Accuracy: 53.659% | Test AUC:0.6435 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000895
[2023-08-16 12:29:00][Train.py][L163][INFO]Epoch[7/100] | Train Loss: 0.694 | Train Accuracy: 51.781% | Test Loss: 0.690 | Test Accuracy: 53.659% | Test AUC:0.6394 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000878
[2023-08-16 12:29:01][Train.py][L163][INFO]Epoch[8/100] | Train Loss: 0.689 | Train Accuracy: 54.247% | Test Loss: 0.694 | Test Accuracy: 46.341% | Test AUC:0.6441 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4634 | Test Recall:0.4634 | Test Precision:0.4634 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000862
[2023-08-16 12:29:01][Train.py][L163][INFO]Epoch[9/100] | Train Loss: 0.686 | Train Accuracy: 55.890% | Test Loss: 0.691 | Test Accuracy: 53.659% | Test AUC:0.6382 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000845
[2023-08-16 12:29:02][Train.py][L163][INFO]Epoch[10/100] | Train Loss: 0.693 | Train Accuracy: 52.740% | Test Loss: 0.692 | Test Accuracy: 53.659% | Test AUC:0.6394 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000829
[2023-08-16 12:29:03][Train.py][L163][INFO]Epoch[11/100] | Train Loss: 0.692 | Train Accuracy: 52.192% | Test Loss: 0.686 | Test Accuracy: 53.659% | Test AUC:0.6364 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000813
[2023-08-16 12:29:03][Train.py][L163][INFO]Epoch[12/100] | Train Loss: 0.683 | Train Accuracy: 62.192% | Test Loss: 0.685 | Test Accuracy: 53.659% | Test AUC:0.6394 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.5366 | Test Recall:0.5366 | Test Precision:0.5366 | Best Test Accuracy: 53.659% | Best Test AUC:0.5544 | Best Test Sensitivity:0.0000 | Best Test Specificity:1.0000 | LR:0.0000797
[2023-08-16 12:29:04][Train.py][L163][INFO]Epoch[13/100] | Train Loss: 0.681 | Train Accuracy: 53.151% | Test Loss: 0.685 | Test Accuracy: 59.756% | Test AUC:0.6465 | Test Sen:0.1842 | Test Spe:0.9545 | Test F1:0.5976 | Test Recall:0.5976 | Test Precision:0.5976 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000781
[2023-08-16 12:29:05][Train.py][L163][INFO]Epoch[14/100] | Train Loss: 0.678 | Train Accuracy: 60.137% | Test Loss: 0.684 | Test Accuracy: 58.537% | Test AUC:0.6471 | Test Sen:0.4474 | Test Spe:0.7045 | Test F1:0.5854 | Test Recall:0.5854 | Test Precision:0.5854 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000766
[2023-08-16 12:29:05][Train.py][L163][INFO]Epoch[15/100] | Train Loss: 0.678 | Train Accuracy: 66.164% | Test Loss: 0.688 | Test Accuracy: 52.439% | Test AUC:0.6561 | Test Sen:0.9474 | Test Spe:0.1591 | Test F1:0.5244 | Test Recall:0.5244 | Test Precision:0.5244 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000750
[2023-08-16 12:29:06][Train.py][L163][INFO]Epoch[16/100] | Train Loss: 0.671 | Train Accuracy: 61.644% | Test Loss: 0.678 | Test Accuracy: 57.317% | Test AUC:0.6555 | Test Sen:0.1053 | Test Spe:0.9773 | Test F1:0.5732 | Test Recall:0.5732 | Test Precision:0.5732 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000735
[2023-08-16 12:29:06][Train.py][L163][INFO]Epoch[17/100] | Train Loss: 0.666 | Train Accuracy: 63.151% | Test Loss: 0.675 | Test Accuracy: 59.756% | Test AUC:0.6555 | Test Sen:0.1579 | Test Spe:0.9773 | Test F1:0.5976 | Test Recall:0.5976 | Test Precision:0.5976 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000720
[2023-08-16 12:29:07][Train.py][L163][INFO]Epoch[18/100] | Train Loss: 0.658 | Train Accuracy: 68.493% | Test Loss: 0.675 | Test Accuracy: 56.098% | Test AUC:0.6543 | Test Sen:0.0789 | Test Spe:0.9773 | Test F1:0.5610 | Test Recall:0.5610 | Test Precision:0.5610 | Best Test Accuracy: 59.756% | Best Test AUC:0.6465 | Best Test Sensitivity:0.1842 | Best Test Specificity:0.9545 | LR:0.0000705
[2023-08-16 12:29:08][Train.py][L163][INFO]Epoch[19/100] | Train Loss: 0.656 | Train Accuracy: 66.575% | Test Loss: 0.667 | Test Accuracy: 62.195% | Test AUC:0.6615 | Test Sen:0.3158 | Test Spe:0.8864 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 62.195% | Best Test AUC:0.6615 | Best Test Sensitivity:0.3158 | Best Test Specificity:0.8864 | LR:0.0000690
[2023-08-16 12:29:09][Train.py][L163][INFO]Epoch[20/100] | Train Loss: 0.642 | Train Accuracy: 71.370% | Test Loss: 0.663 | Test Accuracy: 62.195% | Test AUC:0.6615 | Test Sen:0.2368 | Test Spe:0.9545 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 62.195% | Best Test AUC:0.6615 | Best Test Sensitivity:0.3158 | Best Test Specificity:0.8864 | LR:0.0000676
[2023-08-16 12:29:09][Train.py][L163][INFO]Epoch[21/100] | Train Loss: 0.633 | Train Accuracy: 66.164% | Test Loss: 0.663 | Test Accuracy: 58.537% | Test AUC:0.6728 | Test Sen:0.6579 | Test Spe:0.5227 | Test F1:0.5854 | Test Recall:0.5854 | Test Precision:0.5854 | Best Test Accuracy: 62.195% | Best Test AUC:0.6615 | Best Test Sensitivity:0.3158 | Best Test Specificity:0.8864 | LR:0.0000662
[2023-08-16 12:29:10][Train.py][L163][INFO]Epoch[22/100] | Train Loss: 0.620 | Train Accuracy: 73.973% | Test Loss: 0.651 | Test Accuracy: 62.195% | Test AUC:0.6740 | Test Sen:0.3947 | Test Spe:0.8182 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 62.195% | Best Test AUC:0.6615 | Best Test Sensitivity:0.3158 | Best Test Specificity:0.8864 | LR:0.0000648
[2023-08-16 12:29:11][Train.py][L163][INFO]Epoch[23/100] | Train Loss: 0.608 | Train Accuracy: 74.110% | Test Loss: 0.649 | Test Accuracy: 63.415% | Test AUC:0.6734 | Test Sen:0.3158 | Test Spe:0.9091 | Test F1:0.6341 | Test Recall:0.6341 | Test Precision:0.6341 | Best Test Accuracy: 63.415% | Best Test AUC:0.6734 | Best Test Sensitivity:0.3158 | Best Test Specificity:0.9091 | LR:0.0000634
[2023-08-16 12:29:11][Train.py][L163][INFO]Epoch[24/100] | Train Loss: 0.600 | Train Accuracy: 70.822% | Test Loss: 0.639 | Test Accuracy: 64.634% | Test AUC:0.6752 | Test Sen:0.5000 | Test Spe:0.7727 | Test F1:0.6463 | Test Recall:0.6463 | Test Precision:0.6463 | Best Test Accuracy: 64.634% | Best Test AUC:0.6752 | Best Test Sensitivity:0.5000 | Best Test Specificity:0.7727 | LR:0.0000620
[2023-08-16 12:29:12][Train.py][L163][INFO]Epoch[25/100] | Train Loss: 0.583 | Train Accuracy: 77.123% | Test Loss: 0.642 | Test Accuracy: 57.317% | Test AUC:0.6848 | Test Sen:0.6316 | Test Spe:0.5227 | Test F1:0.5732 | Test Recall:0.5732 | Test Precision:0.5732 | Best Test Accuracy: 64.634% | Best Test AUC:0.6752 | Best Test Sensitivity:0.5000 | Best Test Specificity:0.7727 | LR:0.0000606
[2023-08-16 12:29:13][Train.py][L163][INFO]Epoch[26/100] | Train Loss: 0.571 | Train Accuracy: 75.753% | Test Loss: 0.629 | Test Accuracy: 64.634% | Test AUC:0.6896 | Test Sen:0.4737 | Test Spe:0.7955 | Test F1:0.6463 | Test Recall:0.6463 | Test Precision:0.6463 | Best Test Accuracy: 64.634% | Best Test AUC:0.6752 | Best Test Sensitivity:0.5000 | Best Test Specificity:0.7727 | LR:0.0000593
